key	RNODE_107_length_1496_cov_161_33989	RNODE_109_length_1521_cov_3_43229	RNODE_110_length_1672_cov_10_73939	RNODE_116_length_4192_cov_3_28201	RNODE_122_length_6709_cov_4_03320	RNODE_125_length_3363_cov_4_82640	RNODE_133_length_1956_cov_5_95398	RNODE_139_length_3589_cov_11_15335	RNODE_146_length_5606_cov_4_42067	RNODE_149_length_1949_cov_4_19357	RNODE_156_length_3948_cov_63_43887	RNODE_171_length_3474_cov_9_39716	RNODE_193_length_1789_cov_7_19864	RNODE_200_length_4574_cov_2_94178	RNODE_205_length_1591_cov_9_63735	RNODE_220_length_2011_cov_9_40825	RNODE_225_length_25884_cov_6_69550	RNODE_227_length_4381_cov_5_48337	RNODE_228_length_3093_cov_6_42006	RNODE_234_length_1595_cov_9_13223	RNODE_235_length_2608_cov_55_03480	RNODE_243_length_1453_cov_2_63382	RNODE_251_length_2763_cov_28_99562	RNODE_254_length_2341_cov_33_31005	RNODE_258_length_1627_cov_2_34517	RNODE_263_length_2277_cov_8_44168	RNODE_277_length_1592_cov_15_82548	RNODE_279_length_3658_cov_27_56711	RNODE_283_length_5699_cov_25_39792	RNODE_307_length_2104_cov_13_21902	RNODE_308_length_1875_cov_5_96654	RNODE_309_length_1659_cov_3_16188	RNODE_311_length_2760_cov_6_45983	RNODE_315_length_1516_cov_8_44846	RNODE_318_length_3470_cov_3_16589	RNODE_31_length_1357_cov_12_09363	RNODE_320_length_4859_cov_4_38495	RNODE_322_length_4175_cov_18_22923	RNODE_324_length_1537_cov_10_20528	RNODE_32_length_11742_cov_6_79514	RNODE_336_length_3563_cov_7_20249	RNODE_342_length_1543_cov_10_88823	RNODE_346_length_1757_cov_2_65187	RNODE_355_length_1663_cov_6_12066	RNODE_360_length_7414_cov_9_06737	RNODE_361_length_3164_cov_8_88447	RNODE_362_length_3387_cov_8_21902	RNODE_372_length_2448_cov_3_45466	RNODE_374_length_1862_cov_9_75489	RNODE_381_length_1819_cov_13_04118	RNODE_383_length_2253_cov_7_64097	RNODE_38_length_1552_cov_8_47059	RNODE_396_length_4766_cov_5_16589	RNODE_400_length_5708_cov_9_81991	RNODE_411_length_4317_cov_4_49267	RNODE_415_length_2147_cov_6_45506	RNODE_420_length_1334_cov_5_52134	RNODE_423_length_1943_cov_28_57781	RNODE_428_length_4686_cov_43_92415	RNODE_429_length_2129_cov_51_99106	RNODE_434_length_14801_cov_23_79494	RNODE_435_length_5602_cov_25_16136	RNODE_439_length_4196_cov_56_49278	RNODE_440_length_3551_cov_9_74435	RNODE_442_length_4465_cov_7_11694	RNODE_444_length_4937_cov_48_00188	RNODE_455_length_4124_cov_9_17267	RNODE_459_length_2383_cov_4_68776	RNODE_464_length_2364_cov_17_83117	RNODE_468_length_1541_cov_8_66960	RNODE_474_length_1569_cov_5_24895	RNODE_479_length_5023_cov_17_63107	RNODE_481_length_3960_cov_68_08874	RNODE_487_length_5196_cov_22_71473	RNODE_48_length_3658_cov_14_59323	RNODE_491_length_3124_cov_17_57383	RNODE_493_length_3152_cov_5_77526	RNODE_496_length_8599_cov_9_53327	RNODE_497_length_1925_cov_6_51336	RNODE_498_length_2044_cov_7_98216	RNODE_509_length_6803_cov_457_59293	RNODE_50_length_1796_cov_6_24352	RNODE_512_length_1592_cov_43_29688	RNODE_513_length_2330_cov_8_01964	RNODE_524_length_1679_cov_2_99128	RNODE_527_length_1767_cov_4_22840	RNODE_534_length_10183_cov_8_47628	RNODE_537_length_3389_cov_22_49108	RNODE_54_length_5865_cov_60_48297	RNODE_551_length_4193_cov_74_72016	RNODE_559_length_3361_cov_13_97064	RNODE_560_length_3911_cov_3_86563	RNODE_562_length_2033_cov_5_34232	RNODE_563_length_5038_cov_7_26694	RNODE_565_length_1563_cov_11_71995	RNODE_56_length_2028_cov_4_74177	RNODE_576_length_3043_cov_26_79081	RNODE_583_length_3095_cov_44_70980	RNODE_584_length_2761_cov_46_10439	RNODE_585_length_3212_cov_16_01628	RNODE_5_length_4125_cov_14_53571	RNODE_62_length_3589_cov_56_75862	RNODE_65_length_5443_cov_3_51540	RNODE_73_length_2194_cov_7_49125	RNODE_74_length_1811_cov_7_67971	RNODE_93_length_1501_cov_3_34415	RNODE_94_length_3002_cov_6_48725	RNODE_98_length_2627_cov_21_08829
RNODE_307_length_2104_cov_13_21902	0.07149249135554481	-0.0008750718729077999	0.14039457985723736	0.04968101643447015	0.3349641495384267	0.23291166790578302	-0.11477801248699313	0.11400997847996562	0.15776009113195175	0.08449585740840801	0.185910189086928	0.23769934936552295	0.17347145153999916	0.14976107729619628	0.06567686509056399	0.146053120451899	0.23215887329148496	0.008057255319046146	0.01131866658485171	0.2654342489811554	0.053538614648983754	0.28775798527959484	0.06594861866720125	0.15371671252024172	0.08639755290649886	0.03488638344395443	0.05182361321497751	0.27107004595506456	0.27612704229819496	1.0	0.20185432467428285	0.34741385601400154	0.18458340811152452	-0.05421918686233605	0.2606603171253446	0.1468197173148486	0.16778143255575403	0.1482286825725982	-0.08510268223985591	0.15736905953830885	-0.025667975326927193	-0.030129742254574078	0.21604213934916772	-0.008834346854857528	0.10065403698279232	-0.15977216363350888	0.07395877255930762	0.10378983439001503	0.2130295484205889	0.040083957394715576	-0.08634658055297928	0.06966527591841537	0.09212328511537943	0.20259618176462577	0.14532800521746034	0.019242570678244166	0.16925028891606872	0.14148373662689867	0.2545267342539243	-0.023032275741464343	0.16834158914673178	0.24326474320708788	0.2677427238852947	0.08609112349562263	0.1602863187789969	0.17023549759467027	-0.03044613072100807	0.13831888084893287	0.09398598880529845	-0.012117668354611345	0.15623643358233788	0.10804297837383606	0.1737435861877781	0.15422711322137123	-0.04011044076656529	0.0516015065630569	0.42468934415230347	0.30200579693943114	0.08360708222228101	0.11116195243521766	0.2360169350343871	-0.051395156794984895	-0.04840980003802432	0.1086762447032653	0.10131155851656151	0.11644043002286075	0.0605198861662423	0.11571332025591412	0.1946249810940311	0.09621115883272338	0.04743636201826148	-0.09091152267536609	0.17268808710862993	0.21557096707029713	0.14931067759169256	-0.013633224360686147	-0.0702841924567474	-0.08901922348237544	0.12919158923265142	-0.016580081149825468	0.2826190402810376	0.08047020152087725	0.15212988364415383	0.13857077175939117	0.21774260789284214	0.06939620206190752	0.16413711950933754	0.06283142938805414
RNODE_308_length_1875_cov_5_96654	0.19304622950480485	0.3276628861817882	-0.03570156541534668	0.14545628325237991	0.1305340128515859	0.10652518515940279	0.07681787417628506	0.08343972627654843	0.25647960255279434	0.16109208818138615	0.18755696618833573	0.020577726695164687	0.31707884467489567	0.2144750476190526	0.039621336800412736	0.209323048162989	0.19645352656593593	0.14870732764048844	0.23270697759633405	-0.03302702923035677	0.2106494753279668	0.1279657116754612	-0.04797547725186686	0.05095033247578584	0.12344137993087764	0.17700472705119236	0.28771896321258145	0.06737601938739524	0.17331418531304382	0.20185432467428285	1.0	0.19309959754011286	-0.052691840488813146	-0.11619863661577542	0.021602533155012746	0.3457544035062467	0.20481892543862418	0.07679671480798453	-0.018281405339667114	0.008982054888547272	-0.04135975475461688	0.3231712888507179	0.07524861175918726	-0.2616826715943694	0.07812246680123694	0.02240886938978219	0.13100877029113647	-0.08921704512814022	0.11576296852429323	0.13556673551603932	-0.0938816746201468	0.24456639502964536	0.01367121584563617	-0.2349623211585947	0.1423872269649101	0.20263700948842586	0.12510746494432248	0.15343457613725844	0.05333890590348021	0.13749983430485269	0.1381847686563902	0.2564487443722109	0.03012014517814439	0.0309653022200279	0.14587960901715008	0.17620857126749784	0.09330306414726286	-0.11838938481700707	-0.07400872151298629	0.20709862866602194	0.21848480313389224	-0.0753141309844745	0.2344271286170723	-0.20260140583021158	-0.10078032200747986	0.250295845653091	-0.03369395531702524	0.05310541186338808	0.013774692765762623	0.04693502290766913	0.11968926274148396	0.14832292951515483	-0.1924824281960707	0.10036067492581573	0.001565380370679389	0.19322691319967594	-0.05793587854302628	0.22429449168763638	0.10136657397642225	0.041521597721656166	0.11801136126003081	0.030579249399502316	-0.01824492424569161	0.05707246079823593	0.2534908663923176	-0.043666409553606775	0.18497290025435062	0.16740168588959473	0.009873321361915557	-0.14802386138131118	0.15348085494222508	-0.008321002119832607	-0.1102341229962684	0.059327031629744904	0.2561548570443872	0.16850701865225395	-0.004585866579545405	0.06333190195120084
RNODE_309_length_1659_cov_3_16188	0.015907741329664608	0.1575252095884495	-0.021553187014952336	-0.11937852312086901	0.05882143248476353	0.1567887956581503	0.032457998405743975	0.1294915140571912	0.011889572007520832	0.13531521986576317	0.1003887840227761	0.10241233549451403	0.09377384279413274	0.1856071834065134	0.009232457148801193	0.0002471828123864085	0.09761125206076997	0.18148875849307342	0.09257901749737145	0.10840434891772535	0.06177533581125761	0.25539318983516907	-0.03656649059302337	0.21827560859970757	0.04942921767545622	0.041259940627250934	-0.018666437496637784	0.04383121264455922	0.1347066444142385	0.34741385601400154	0.19309959754011286	1.0	0.03757516276004694	0.09021456952655692	0.08426711502558669	0.23298120165687816	0.10452477873935186	0.14050801585603911	-0.22120331658023504	0.004856701227520462	0.16940022654580025	0.07385745819423621	0.1334581808821982	-0.05178285447669471	0.0498521435914577	-0.0640516187705347	0.20127682284604898	0.0546768334907245	0.09847230402968946	0.10981464279065709	0.1378540890502151	0.04548333449797521	0.07822364778722159	0.07540012585997122	0.16675554074829751	0.04893779293592211	0.13907826347823146	0.14357363163652725	0.19663263870306044	0.08189533114069905	0.22103791364904615	-0.019450115824876952	0.1466769209474015	0.25260701849139156	0.08973724564086452	0.0769555700670161	0.038377422967922105	0.14653051791684052	-0.05576224921400292	0.1195058484051002	0.11556785602610922	0.0014341855577593389	0.30456957639759424	0.0017966464447250509	0.08069004600341224	0.0967600933293762	0.05688841029596697	0.24547034691551442	-0.07270832588444984	-0.012651570367975123	0.09774828237054194	-0.10083338910715621	0.00916687339724229	0.08252526903362258	0.027627228585239343	0.01409794626090449	0.044313863015831206	0.08461802149525254	0.1676651766013353	0.0039929243586144135	0.05813889527982712	0.024552950604400246	0.1857127967864182	0.1644563763233883	0.2960426157031336	0.11726438639336163	0.05004139463566209	0.09423035514443619	0.1572196038287329	-0.06975176136062294	0.2199383966748967	-0.024158740137346976	0.07163479455859625	-0.006565279082112316	0.01586230589629663	0.07429973391700596	0.20287722240412043	-0.09401556718830119
RNODE_311_length_2760_cov_6_45983	0.16901622006441447	-0.009400222079754824	0.11447340477293838	0.18091248614936548	0.10887690937018989	0.14695819263610954	0.08113755130318057	0.30008568797395807	0.20835695547390157	0.0886413707618235	0.12065949766031767	0.28584375046835997	0.04962693713389375	0.2771400512494789	0.15672476042696468	0.13444057147239566	-0.09781721119565377	0.12465314662539033	0.15595188209089308	0.03284183350959095	0.18624778765811256	0.12568514951345355	0.7033900039775975	0.08736666513413875	0.027478730922746403	0.21184818769085806	0.1198942017970689	0.25725678929112583	-0.07504209256501233	0.18458340811152452	-0.052691840488813146	0.03757516276004694	1.0	-0.16058251794434025	0.027811281147982248	0.0014565576362729363	0.07924502609733651	0.026559075155840974	-0.0629901598972205	-0.12417415145488325	-0.019732145010096513	0.013454149760146302	0.11499652431483204	0.19215768208679496	0.19411860381056043	-0.039017174708331125	0.2841462128699046	0.2851198362092442	-0.026086979962190095	0.20272124447844814	-0.10887548394966805	-0.00723222794241364	0.13490390389714563	0.07615019173863519	0.06313516350462646	0.11068790195545786	0.2370087589321081	0.04928736833333718	0.02897553863327114	0.06772421596067557	0.2895588871584717	0.06543880374988675	0.08336414377819053	0.017108774058400937	0.21646246557655355	0.08317773619857656	0.2720064755057203	-0.11711439940049584	0.23318009069187212	-0.15184983660157172	-0.0506892823794855	-0.016406850164489752	-0.0161158142853352	0.34305693874964066	0.21789266095867837	-0.06466577727840567	0.20067237465236812	0.06894899518467389	0.2063122186300208	-0.02882305011014293	0.059898007576882954	-0.07733913852976378	-0.0534643648919091	0.1774908701368258	0.09384263999587876	0.08683585214621695	0.215953196309228	0.16962403458881078	0.31093483886133516	0.08691853766989274	0.11538439568638789	0.11424097713709586	0.007878491582572564	-0.10458015983773696	0.07803064260365372	-0.008571451611911014	0.10260705564766712	0.09112382414507716	0.2742875247706202	-0.03364679748253565	0.12321003350034465	-0.07191963425150356	0.20447172369151606	-0.022924015158571558	0.16701471654783537	-0.06158333594974523	0.22112974316045958	0.33401722371252074
RNODE_315_length_1516_cov_8_44846	-0.04199777418070275	-0.048969088872805495	0.049848975176583106	-0.08895544991770885	-0.0424258581022882	0.08801511101308689	0.09264922667833315	-0.04460640704897725	-0.11029331145362954	0.057661955835634646	-0.03363187473528401	-0.013045043128405176	0.13455892880194908	-0.26781235963059813	-0.11857149053403537	0.01745589574538961	0.07798340728378582	0.02167143739395258	0.02929032678075637	0.1292789755166075	0.04329453285381486	-0.2151488609284062	-0.13008637414404825	0.2039455426261155	-0.07890077865658357	0.1437849149720076	-0.06337471435546695	0.0006927112422421805	0.06223185248057688	-0.05421918686233605	-0.11619863661577542	0.09021456952655692	-0.16058251794434025	1.0	-0.04283558184920436	-0.06959560843746633	-0.10494911326323725	-0.049833677893854476	0.19812984086052887	-0.02144961987089092	0.0868527060792822	-0.01759887008660016	-0.020743428312486073	0.15879660378529312	-0.020104843087017543	-0.0035634824013208014	-0.14864125032288888	-0.08256123857928867	0.056617054516049904	-0.0275361875707506	0.1251002194050426	0.05734547893650422	-0.005867496248577479	0.06430090042826035	-0.032724875702958955	-0.03681890497039779	-0.1449852410385218	0.19850385391581807	0.01791395871732323	0.15178055061316376	0.00489059181997997	0.051740669659989406	0.022159156998505104	0.18750877542278294	-0.11106178089325731	-0.1881711027079929	-0.0538354852878036	0.09347231919883611	-0.0008998026267509732	0.2057295275967416	0.1250318777131596	-0.04912061372561868	0.17409750803103063	-0.02934719144392407	0.16930412765434	0.023139263314623702	-0.09465065320908492	0.12969661262054022	-0.20086630536769215	0.026471516236534695	-0.060087926108004924	0.008242675308749045	0.4372886911125397	0.04920991666021447	-0.049469881455249984	0.21569049584698122	0.01676231277485253	0.00042062733041152797	-0.09050332278386285	-0.06377193731523843	0.0032078355460971202	0.08890886274818781	0.19417213148179124	-0.0231130883348911	0.1361563755553967	0.21265542825391706	-0.0653656228952909	0.05573821834873129	0.1390042539506761	0.06728369734120228	-0.025957202717086052	0.10063936426284073	0.15352783369901513	-0.018456326345569568	-0.07764484136630231	0.06851277959843698	0.04229332610460484	-0.0037375396924756396
RNODE_318_length_3470_cov_3_16589	0.1367081661672764	-0.17632531789605801	0.09727719241962231	-0.07244182980263134	0.13592485343878843	-0.0657516981828283	-0.1428343983023803	0.0886892596513462	0.14115181989901432	0.12641761441286112	0.02683751106069203	0.021786931966773688	0.12314447204831785	0.1292134500262427	0.007163499164291696	0.04420640221521887	0.16561714081071338	-0.0857246167406086	0.07108420251735406	-0.07537324727286325	0.07115654351244881	-0.10033567064604555	-0.11908733672760134	0.22232817341480232	-0.07361444397023828	-0.1479209926512298	-0.03651900778647741	0.07039708338157168	0.0535595930727759	0.2606603171253446	0.021602533155012746	0.08426711502558669	0.027811281147982248	-0.04283558184920436	1.0	0.08332758520883844	-0.13494353488432734	-0.07607851541237012	-0.1366442813251842	0.11374007170678577	0.13782844265683533	-0.16654073990005358	-0.07955351265669829	0.04451198022646789	-0.049841699500443204	0.01005050297951001	0.08650136378934062	0.04622814026640697	0.10161999474944611	0.09567598107249985	0.09588384153419947	0.16759464843314612	0.1816892473975555	0.1860910918033655	0.09669326061296339	-0.02687000148446212	0.1419640572912732	-0.10966613529242467	0.15940997257821432	-0.019374707265037476	0.12022633770421978	0.1606587439577387	-0.043133111941495786	0.04881781265330762	0.12208233683169079	0.010877165834384236	0.041406342699923646	-0.14717125787265506	0.19226227597514123	-0.11855368571257481	-0.04249845195297783	0.23773694970576437	0.11547545636254505	0.0453012381265799	0.025056141752690428	0.12761378916385266	0.11905403674937003	0.15955422007192543	0.04343629476768382	0.09051090781922709	0.000658373438269447	-0.21824121417876485	0.08661190010060493	-0.0804995626638357	0.1039708064735902	0.05637079671096895	0.054163172515494934	-0.1105932317896082	0.10871861065366104	0.08079425841898248	-0.05403861705860483	-0.019383388644159588	0.1578081835346763	0.23833362931408295	0.07104717084391032	-0.16418024464948788	0.21298429196455668	-0.1373972867073929	0.1291700209266156	0.1912750949280234	0.12306297024231633	0.03785558203074931	0.17814890059904603	0.18286880288950125	-0.08099248074010362	-0.025220296541276378	0.010796997893760015	0.02618542988410431
RNODE_31_length_1357_cov_12_09363	0.004666731161533808	-0.16714874202968213	-0.034738013134646584	0.003510235938613885	0.012279455085634083	0.14261564426639328	-0.006819496651657601	-0.006170614319676566	0.05634923665186308	0.08166275469474982	-0.11321296403033047	-0.06728398998500766	0.01997464917526654	0.25199922970485783	0.11242652221011545	0.05142525287537523	0.07059593523023362	0.10905727599544901	0.05552377275648207	-0.15552242609652628	0.01587611590754964	0.07533565865475482	0.08456376762050663	-0.05286410817937818	-0.019628344919014013	0.12929993953404378	-0.01730343131183338	-0.020680537673458	-0.11171042997648395	0.1468197173148486	0.3457544035062467	0.23298120165687816	0.0014565576362729363	-0.06959560843746633	0.08332758520883844	1.0	0.050501949384755114	0.14063930458368343	0.05044532606212774	-0.026281960519861633	0.1381374033668123	-0.021561758661086425	0.13993070444031033	-0.018266609628102098	0.03797850055367371	-0.0700680354663128	0.051783820677368086	0.029943413929079194	0.16672949181474875	-0.043266189674390346	-0.11967152985255261	0.0816044614065868	0.0673375387886514	-0.09549595975229877	0.06833565121461466	-0.026654033843968444	0.045250179923595535	-0.07973074151047325	-0.08971346359881666	0.03594149753435365	0.10262812651414566	0.04608011130724423	-0.09610571572755665	-0.06640719140110679	0.1364902096689468	-0.052332344581218056	0.09042905166922426	-0.07338200696158144	-0.03203951733471443	0.1273026387017528	0.3027516075994133	-0.05206437338371305	0.006876348013782385	-0.2118510977727122	0.09645673905916809	0.06625147530287417	-0.1154783031281436	0.06536226607697988	-0.07305750374667107	0.028286122202319394	-0.06539118642760676	0.0701261726758843	-0.13844088554772035	-0.09260295409816115	-0.05255739100260727	0.006954312852877475	0.025271437918049238	-0.019675438457581122	0.3242937167905698	0.02704613768086072	-0.02629023632412941	-0.0326749670998539	-0.07356696890299143	0.06687015170741713	-0.12314591177346329	-0.02700547655736698	0.22450058484994667	0.11590249508547566	0.1596496553844872	-0.1432648959897584	-0.004707468700270132	0.02168330306843131	-0.013407783738965085	0.04281262450678641	0.2529578242244108	0.06474030812644284	0.16309127175104124	-0.08147452104000429
RNODE_320_length_4859_cov_4_38495	0.03312240054091179	0.16025143594747923	0.28002661252522826	-0.03992952772576307	0.15029647494682835	0.0726730275792771	-0.03890627206335677	0.11701329257352953	0.18705130383656604	0.17339833462985374	0.23225960215147565	0.16518388072507	0.005553018536562265	0.10701229493261186	0.16748792134537005	0.1983696054009835	0.22035788227467104	-0.10812154758063866	-0.16652559008382553	0.20191092536104907	0.12411246829031618	0.051204513966792466	0.152910959652186	-0.011007909456237011	-0.09020511815361135	0.007123921536533701	0.042959837715640756	0.04547045944422708	0.17376362979350835	0.16778143255575403	0.20481892543862418	0.10452477873935186	0.07924502609733651	-0.10494911326323725	-0.13494353488432734	0.050501949384755114	1.0	0.036840530731320334	0.07898018665219898	0.2787224719010264	-0.041161778836080444	0.27885986176064415	-0.03583495837125489	0.07766615508783493	0.05211506778976541	-0.03158343497532118	0.1026501795330324	0.03368359510897079	-0.13606964658142562	-0.04545904979409196	-0.26277124841082605	0.08292158910900731	-0.25631583467166824	-0.06731917711395106	0.07449257570614454	0.09598396948848958	-0.034996594558672385	0.05775846701999622	0.23552581165807884	0.04904076068480757	0.21333790284110354	0.21204084665694206	0.07372241529555651	0.05302583993582323	-0.1140926552768821	0.22751615117547255	0.03859337764963391	-0.03525036576866249	-0.00828957795648131	-0.163567857572339	0.07581689039900578	0.1738855461645271	0.1099453151041342	0.05941704677098911	0.023897526795241375	0.27571834889771957	-0.00427439362639663	-0.1025201914582305	0.12032934206801854	0.13540075282033548	0.24744695057311633	0.08250336338569303	0.014387146394194271	0.1711629474662222	-0.018487995105335636	-0.07772641059279645	0.09015812358021871	0.25194226693312444	0.2092458495133754	0.028404518921095932	0.2641626467625203	-0.13860567682719419	0.06766300307093291	-0.11541128176108813	0.10907896783737636	0.024742556339419103	0.11690474958754006	-0.06212943265375542	0.10325858908627056	-0.014658543519345759	-0.010705263976535767	0.06850085596298348	-0.031219210584630116	0.08571024188731663	-0.08576832058184743	0.08479902892344701	-0.210851527207484	0.06756615774238806
RNODE_322_length_4175_cov_18_22923	0.21430451515476318	0.060287168190215845	0.14878808253773723	0.12104274543737327	0.06895424638275377	0.08177582470088231	-0.06609573249715843	0.21385435793924318	0.28969962153379913	0.08219524184818422	0.07506247192951955	-0.08075739617620878	-0.12899838606358194	0.05990606662415671	0.06734308949715379	-0.05026631264465405	0.12649296341155677	-0.09379277794643771	0.020140649984675404	0.07418106959651095	0.03266985780840987	0.2592782177147847	-0.042456165747233564	0.05929220545034466	-0.031017837845800533	0.1796023844489356	0.07067098425950318	0.024162548990562978	0.27410421823021597	0.1482286825725982	0.07679671480798453	0.14050801585603911	0.026559075155840974	-0.049833677893854476	-0.07607851541237012	0.14063930458368343	0.036840530731320334	1.0	0.17642398950892216	0.3093710255616094	0.02536663078800391	0.29976079846574416	0.2717038135561355	0.009836521693757917	0.039242520833539775	-0.1187291772503033	0.13573029259297253	0.2561382513033593	-0.05356909063486162	-0.06606196594832697	-0.06593001993719633	0.1439795117077616	0.03657858497692948	0.041501034846826455	-0.017432403272598776	-0.07837003484553112	0.10163676882889441	-0.02904907308173432	0.0042331656359910225	-0.032800237678079214	0.10568281841359296	0.011767709226224487	-0.003583058204710395	-0.006227313642614009	0.0418835025632793	0.11369138227143824	-0.04863653656992136	0.16438460272358676	0.07691503685413938	0.048214863840574385	-0.04843980084359679	0.15047013431378692	-0.13905342166528445	0.10470016038643795	0.2029204511425017	0.1052889964238381	-0.05779328763550079	-0.01631490271938937	0.09383660495396551	-0.009273426383660223	0.21289205345700854	0.01805743891058571	-0.11621703179236154	0.01028411295798072	0.07160039204072688	-0.07733619410234206	0.11121173135443993	0.1954413641374815	0.18284034728497844	-0.05577292574055407	0.03738313810387576	0.09227247096756477	0.011855815572072078	0.11895511376920116	0.056213999768982156	-0.12022271842645524	0.005458408050387182	-0.14609972139012878	0.0063441495605449875	0.12165963241572776	-0.009470418812223201	0.020854696089769937	0.20763010335334364	0.14131068750976983	0.11375374279305886	0.031030969992303772	0.09097935523865638	-0.06295657214066643
RNODE_324_length_1537_cov_10_20528	-0.01965585461450702	-0.11104695478021641	0.044603190031554565	-0.026572444805220138	-0.10302007131999757	0.08679077288368625	-0.19445291924446292	-0.11048941618547463	0.12309223669658065	0.026742427687550738	-0.0764758685906989	0.18777981215108042	-0.18446449451237926	0.021804714768087916	-0.0068431324168017746	0.14126402021944712	0.02384198649336132	0.04751618643322507	0.06408019584758873	0.06274857924082679	-0.01212061401685958	-0.1387390760843808	0.115166304139891	0.1157050900791063	0.12639855616700157	0.22446245571700885	-0.05382302676760135	0.021667765085071573	0.00891350012827905	-0.08510268223985591	-0.018281405339667114	-0.22120331658023504	-0.0629901598972205	0.19812984086052887	-0.1366442813251842	0.05044532606212774	0.07898018665219898	0.17642398950892216	1.0	0.12551812762220402	-0.04835876587361541	0.10953894976249143	0.08587644357662169	0.2464176606864983	0.12282891869999012	-0.3331753214203895	-0.11828461137633002	0.03314256329061017	-0.11457327761012996	-0.2019468444391735	0.1115639935328955	0.13630004450041416	-0.11784796014913052	-0.19984427213608894	-0.03911196190810554	-0.07751268792630774	-0.08762078264827249	-0.013630256561512281	-0.07123453657178529	0.07205860648423043	-0.03509931275397128	-0.0875947631419782	-0.14474313058932423	0.027431510556209626	-0.19538383563333445	-0.23194330638226293	-0.08346581859830897	0.07312181726961012	0.030880368495041572	0.2507892721016657	0.10100437337083248	-0.03152517984759904	-0.22829364015661546	-0.15158183116839039	0.031738594671403546	-0.0024674561406718156	-0.08571455834140027	0.07216482531996535	0.08072747093354532	-0.08654536942873722	0.10023071667318122	-0.003973278655165956	0.0868167892258973	0.12613985914718365	-0.05964672362614523	-0.08724893981530302	0.08874696401925232	0.010646383486973807	0.06017819014398885	-0.07875393312831115	-0.14968900056700074	0.02803232907468584	-0.15892905459087686	-0.030032523819818968	0.00616382882916679	0.08526227152870926	0.032102928726289115	-0.2508469335989243	0.03345046251388649	-0.005296897540026042	-0.11820193310556218	0.004543540380944794	-0.04976937062162679	-0.0031195981821502787	0.024001423538026583	-0.06189222053616593	0.14661103428939526	-0.06676426594477862
RNODE_32_length_11742_cov_6_79514	0.1697977377259866	0.06352237261200758	0.14509537099961617	0.009675063551537987	0.27070242330757494	0.12350278193596234	-0.21672363340718803	-0.09966371372611003	0.29431518323873535	0.04336840337395146	0.38140782759867264	-0.12848044219652888	0.137013008174605	0.11411085257897775	0.15596412781654498	0.07624665723352916	0.5245162365728963	-0.05495781096117625	-0.00021056378684330347	0.017763442149962425	0.0291278635123512	0.14898194563998007	-0.08099011811760724	-0.047353057367404236	0.10167364409963181	0.14030191945930295	0.053127813822026186	-0.03172606443520132	0.46445119203735474	0.15736905953830885	0.008982054888547272	0.004856701227520462	-0.12417415145488325	-0.02144961987089092	0.11374007170678577	-0.026281960519861633	0.2787224719010264	0.3093710255616094	0.12551812762220402	1.0	-0.06274918002635439	0.19177695165006697	-0.1090652516868165	-0.029984152742002543	0.06940198436593868	0.13399517428494898	-0.013926996992967008	0.16967484641922398	-0.15899958024427077	-0.24862940079592172	-0.08379932602340258	0.03748473701790705	-0.054391340907485056	0.02038483890244394	0.1963307648287656	0.012210450301221329	-0.08247236496720523	-0.08169867389032819	0.2578071284064031	-0.2358100014195769	0.46697973493032874	0.2918247695875525	0.27748838532687836	0.21800258434405353	-0.16537971782932365	0.25415894329198485	-0.005634428273190053	0.04129158372566195	-0.05981156928009267	0.03270990868521075	0.09151612087723576	0.46051231349227323	-0.03728565436001517	0.08989460141285349	0.06720624554815548	0.31691440215090677	0.017471138585397745	0.03691192996407533	0.06973419390596669	0.005000439658888307	0.4797008635605739	0.08590461594064902	-0.05182000970297697	0.09032724622450634	0.057894790103460235	0.057846300074898556	0.1890269595273414	0.1675942732195105	-0.03749760073438528	0.062053001604051285	-0.08224182100443263	0.0026583854630509904	0.23638608445915393	0.2461471499578115	0.2937691073753549	-0.058487417443929685	0.03993331850768867	-0.09271530046224497	0.10895660614532	0.13345998021012662	-0.03314856814895299	0.16772055201149205	0.28811498263985075	0.09099298957662653	0.02052825265406711	-0.04051825874416508	-0.035742209793545254	0.04186452128952844
